Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
French Polynesia,PYF,Arable land (% of land area),AG.LND.ARBL.ZS,,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.864304235,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,0.720253529,
Qatar,QAT,Arable land (% of land area),AG.LND.ARBL.ZS,,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.086132644,0.172265289,0.172265289,0.172265289,0.172265289,0.086132644,0.172265289,0.344530577,0.430663221,0.516795866,0.60292851,0.689061154,0.689061154,0.689061154,0.775193798,0.775193798,0.775193798,0.861326443,0.775193798,1.033591731,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.119724376,1.145564169,1.093884582,1.136950904,1.05081826,1.033591731,1.093884582,1.154177433,1.214470284,1.2833764,1.320413437,1.38501292,1.417743325,1.472868217,1.610095735,1.610095735,1.592689295,1.653611836,1.82767624,1.82767624,1.82767624,1.82767624,1.82767624,
Romania,ROU,Arable land (% of land area),AG.LND.ARBL.ZS,,42.7758965,43.07545368,42.7758965,42.66301988,42.60658158,42.53277763,42.54146045,42.53277763,42.41990102,42.2549275,42.23322046,42.16809933,41.92932187,42.12468525,42.28965877,42.37214552,42.4633151,42.55882608,42.6196058,42.69340974,42.75853087,42.84970044,42.99730833,43.13189199,43.3489624,43.43579057,43.7613962,43.87861422,41.2382821,41.20340092,41.065981,40.77834917,40.70862024,40.69103743,40.68586867,40.68055071,40.71798893,40.61588048,40.6445993,40.83844848,40.79491533,40.78827163,40.77843009,38.76086957,39.06861466,38.86859727,37.73543869,37.9338843,38.20307746,39.75657466,39.07981057,38.24884793,38.02112768,38.15194715,38.15194715,37.30006954,37.13056328,37.75208623,38.96905424,36.86978442,37.32614743,35.68758693,
Russian Federation,RUS,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.054203948,7.905320215,7.839534397,7.784652695,7.694731212,7.782448492,7.699755209,7.625769518,7.592419179,7.561457446,7.537113255,7.481786804,7.45646084,7.43410663,7.423124314,7.423124314,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,7.428098287,
Rwanda,RWA,Arable land (% of land area),AG.LND.ARBL.ZS,,19.65950547,19.86218079,20.0648561,20.26753141,20.47020673,20.67288204,20.87555736,21.11876773,21.40251317,21.1593028,22.69963518,25.17227402,24.72638833,27.07742197,27.8070531,28.37454398,28.98256992,29.59059587,30.19862181,30.80664775,31.41467369,32.02269964,32.63072558,33.23875152,33.52249696,33.8062424,34.1305229,34.41426834,34.4548034,35.67085529,35.67085529,35.67085529,34.4548034,28.37454398,28.37454398,30.40129712,32.42805026,33.23875152,35.10336441,40.53506283,44.58856911,45.23713012,45.35873531,45.43980543,45.56141062,45.68301581,45.804621,45.88569112,46.93960276,47.99351439,49.04742602,50.06080259,51.11471423,52.16862586,52.20916092,52.20916092,52.24969599,50.06080259,48.31779489,49.23388731,51.41467369,51.41467369,
South Asia,SAS,Arable land (% of land area),AG.LND.ARBL.ZS,,42.92431186,43.13941048,43.3681097,43.53654783,43.85124465,43.97867176,44.25214832,44.24817276,43.9217585,44.11656086,43.87656268,44.05734596,44.44276588,44.40154561,44.53776079,44.52583412,44.5760517,44.9420123,44.94577862,45.04893389,44.86354733,45.33948443,44.79474925,45.22549053,45.12015916,44.76918013,44.97687167,44.69159397,44.9243943,44.76340511,44.704525,44.466682,44.46255997,44.47473744,44.38134393,44.2053903,44.44496132,44.4508914,44.336334,44.30031241,44.21880598,44.21314873,44.08764141,43.87200277,43.82358471,43.66435008,43.46962982,43.34045212,43.30985022,43.10517388,43.24084925,43.1707107,43.16051834,43.14487631,43.13855826,43.23624434,43.18034027,43.10328622,42.95804696,42.85631948,42.70755551,42.68944519,
Saudi Arabia,SAU,Arable land (% of land area),AG.LND.ARBL.ZS,,0.530309021,0.539612688,0.548916355,0.558220022,0.567523689,0.576827357,0.586131024,0.600086524,0.614042025,0.632649359,0.651256693,0.67451586,0.697775028,0.725686029,0.75359703,0.781508031,0.809419033,0.8326782,0.855937368,0.879196535,0.902455703,0.925714871,1.023403374,1.093180877,1.186217548,1.25599505,1.349031721,1.418809224,1.488586726,1.576971563,1.664891217,1.697919235,1.708153269,1.703830924,1.699508627,1.695186283,1.690863985,1.686541641,1.682219343,1.677896999,1.673574701,1.669252357,1.66493006,1.660607716,1.656285418,1.651963074,1.64764073,1.643318432,1.638996088,1.63467379,1.630351446,1.626029148,1.621706804,1.617384507,1.613062162,1.608739865,1.604417521,1.600095223,1.595772879,1.595772879,1.595772879,1.595772879,
Sudan,SDN,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.62995717,10.6209636,10.61197002,10.74950749,10.9127409,11.0759743,11.23920771,11.23920771,11.23920771,11.23920771,11.23920771,
Senegal,SEN,Arable land (% of land area),AG.LND.ARBL.ZS,,15.23398951,15.23398951,15.75338908,15.75338908,16.26759466,16.26759466,16.78699423,17.66477951,16.55326443,16.35069859,16.77141225,16.77141225,17.03111203,17.29081182,17.28561783,17.27522983,16.22604269,16.2208487,16.2156547,16.21046071,16.20526671,16.19487872,16.18449073,16.17410274,16.15332675,16.13774477,16.12216278,16.09099881,16.07022282,16.05983483,15.44174934,15.81052304,16.00789487,16.50651846,15.98192489,16.7090843,15.25995949,13.94587856,17.69594349,17.25445385,16.0961928,15.84168701,15.22879551,15.51446528,16.23643069,14.74055991,14.80288786,18.80226458,18.80226458,18.80226458,17.14018595,17.14018595,17.14018595,17.14018595,18.98405443,18.75032462,18.93211448,19.11390433,19.29569418,19.47748403,19.89300369,19.89300369,
Singapore,SGP,Arable land (% of land area),AG.LND.ARBL.ZS,,4.47761194,5.970149254,5.970149254,5.970149254,5.970149254,5.970149254,5.970149254,4.47761194,4.47761194,5.970149254,2.985074627,4.47761194,4.47761194,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,2.985074627,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.492537313,1.481481481,0.873362445,1.015965167,0.957910015,0.936599424,1.007194245,0.857142857,0.857142857,0.911680912,0.894886364,0.892351275,0.806223479,0.789844852,0.789844852,0.789844852,0.786516854,0.784313725,0.782122905,0.77994429,0.77994429,0.77994429,
Solomon Islands,SLB,Arable land (% of land area),AG.LND.ARBL.ZS,,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.357270454,0.392997499,0.428724544,0.428724544,0.428724544,0.428724544,0.46445159,0.46445159,0.46445159,0.46445159,0.46445159,0.357270454,0.357270454,0.392997499,0.392997499,0.392997499,0.392997499,0.392997499,0.392997499,0.428724544,0.428724544,0.428724544,0.46445159,0.500178635,0.500178635,0.535905681,0.535905681,0.571632726,0.607359771,0.643086817,0.607359771,0.643086817,0.678813862,0.678813862,0.714540907,0.714540907,0.785994998,0.785994998,0.821722044,0.821722044,0.821722044,0.821722044,0.821722044,0.821722044,0.821722044,0.821722044,0.821722044,
Sierra Leone,SLE,Arable land (% of land area),AG.LND.ARBL.ZS,,4.918259906,4.987531172,5.056802438,5.126073705,5.195344971,5.264616237,5.333887503,5.40315877,5.472430036,5.541701302,5.610972569,5.680243835,5.749515101,5.818786367,5.888057634,5.9573289,6.026600166,6.095871433,6.165142699,6.234413965,6.303685231,6.372956498,6.442227764,6.51149903,6.580770296,6.650041563,6.719312829,6.733167082,6.733167082,6.733167082,6.733167082,6.733167082,6.733167082,6.719312829,6.719312829,6.719312829,6.705458576,6.705458576,6.705458576,6.788584095,9.441950679,12.6084788,17.13313937,19.91867553,20.39373788,23.41202549,17.78498199,19.01122195,20.24064838,21.89498476,22.89595456,20.3886118,21.94028817,21.94513716,21.94513716,21.94513716,21.94513716,21.94513716,21.94513716,21.94513716,21.94513716,21.94513716,
El Salvador,SLV,Arable land (% of land area),AG.LND.ARBL.ZS,,23.40527578,23.40527578,23.40527578,23.117506,22.82973621,22.54196643,22.25419664,21.96642686,21.82254197,21.58273381,23.40527578,23.40527578,23.40527578,23.40527578,23.40527578,22.92471042,22.92471042,24.85521236,27.02702703,26.93050193,24.9034749,23.11776062,22.68339768,23.16602317,24.13127413,25.0965251,25.0965251,26.06177606,26.06177606,26.54440154,27.26833977,28.37837838,28.28185328,28.18532819,28.08880309,27.26833977,27.26833977,28.95752896,30.45366795,30.26544402,30.07722008,29.88899614,29.7007722,29.51254826,29.32432432,29.15057915,30.42953668,30.83011583,31.23069498,31.63127413,32.03185328,32.43243243,32.83301158,33.23359073,33.63416988,34.03474903,34.43532819,34.7972973,34.7972973,34.7972973,34.7972973,34.7972973,
San Marino,SMR,Arable land (% of land area),AG.LND.ARBL.ZS,,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.08333333,33.08333333,33.08333333,33.08333333,33.08333333,33.08333333,33.08333333,33.08333333,
Somalia,SOM,Arable land (% of land area),AG.LND.ARBL.ZS,,1.420282462,1.428252622,1.436222782,1.444192942,1.452163101,1.460133261,1.468103421,1.476073581,1.48404374,1.4920139,1.49998406,1.507954219,1.515924379,1.522300507,1.530270667,1.538240826,1.544616954,1.552587114,1.560557274,1.568527433,1.576497593,1.584467753,1.592437912,1.600408072,1.608378232,1.616348392,1.622724519,1.627506615,1.627506615,1.629100647,1.629100647,1.630694679,1.632288711,1.641852903,1.649823062,1.65619919,1.662575318,1.662575318,1.662575318,1.662575318,1.665763382,1.696049989,1.726336596,1.801256097,1.753435139,1.673733542,1.594031944,1.753435139,1.753435139,1.753435139,1.594031944,1.594031944,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,1.753435139,
Serbia,SRB,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67871027,29.91996341,30.4196204,29.88451864,30.34873085,30.17951063,29.29453464,29.61696776,29.79304825,29.62497142,29.705008,29.67070661,29.53350103,29.48776584,30.96682126,31.09763349,30.91925318,
Sub-Saharan Africa (excluding high income),SSA,Arable land (% of land area),AG.LND.ARBL.ZS,,5.414805282,5.435981405,5.521593953,5.565445137,5.599233424,5.620181934,5.648695134,5.721880397,5.754386104,5.771368224,5.811218178,5.836055677,5.846138603,5.828707289,5.885247313,5.920524047,5.933753254,6.008336866,6.024961749,6.05020755,6.060645218,6.107926442,6.156905791,6.210272831,6.344036645,6.397391798,6.409688415,6.46530579,6.533816735,6.630415487,6.754607804,6.881382354,7.10941535,7.198131014,7.374601212,7.463389477,7.50659288,7.548125682,7.67599835,7.709357438,7.762347832,7.838975688,8.012587523,8.038569292,8.165155072,8.228535746,8.345724144,8.488288811,8.706352213,8.839025908,9.01719032,9.167294576,9.29045,9.361895343,9.441483624,9.554808749,9.643011851,9.759087403,9.793180843,9.81592082,9.872362456,9.91857906,
South Sudan,SSD,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.207289573,4.14037156,4.075036001,4.016030257,3.96018942,3.904348583,3.792666909,3.789502002,3.789502002,3.789502002,3.789502002,
Sub-Saharan Africa,SSF,Arable land (% of land area),AG.LND.ARBL.ZS,,5.414731264,5.435906903,5.521517496,5.565367679,5.599155194,5.620103225,5.648615775,5.721799366,5.754304331,5.771286062,5.811135106,5.835972039,5.846054734,5.828623816,5.885162547,5.920438476,5.93366738,6.008249289,6.024873792,6.050119017,6.060556446,6.107836591,6.156814821,6.210180641,6.343941401,6.397295336,6.409591671,6.465207776,6.533717156,6.630313701,6.754503182,6.881274837,7.109308468,7.198022211,7.374488587,7.463274929,7.506477396,7.548009299,7.675879197,7.709237564,7.76222681,7.838853006,8.012461081,8.038443171,8.165026229,8.228405539,8.345591417,8.488153018,8.706211731,8.838877903,9.017002722,9.167123928,9.290277398,9.361721365,9.441308114,9.554631057,9.642832461,9.758905779,9.792998562,9.8157381,9.87217865,9.918394364,
Small states,SST,Arable land (% of land area),AG.LND.ARBL.ZS,,2.305436349,2.322990433,2.30836203,2.312750551,2.320064752,2.334693156,2.343470198,2.333230315,2.327378954,2.360292861,2.363949962,2.394669609,2.406372331,2.257601471,2.147594908,2.159977802,2.162707781,2.237102405,2.248900283,2.265822646,2.21589473,2.242467768,2.273428859,2.336423957,2.313702882,2.32345434,2.362182691,2.394445762,2.427001232,2.448001256,2.486361402,3.863606103,3.800445259,3.665489389,3.55605741,3.568211414,3.56551418,3.555876975,3.507654447,3.478488695,3.252620227,3.148906808,3.079974713,3.043566764,3.151390224,3.241293261,3.249142094,3.152579325,3.165688785,3.233535065,3.223737497,3.209842848,3.012452632,3.051842889,3.127376858,3.124162236,3.10523356,3.113761452,3.11330342,3.121146067,3.100495099,3.096005935,
Sao Tome and Principe,STP,Arable land (% of land area),AG.LND.ARBL.ZS,,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,1.041666667,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,2.083333333,3.125,4.166666667,4.166666667,5.208333333,5.208333333,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,
Suriname,SUR,Arable land (% of land area),AG.LND.ARBL.ZS,,0.174446557,0.180676792,0.180676792,0.199367494,0.199367494,0.19313726,0.186907026,0.186907026,0.186907026,0.186907026,0.205597728,0.205597728,0.218058197,0.218058197,0.218058197,0.218058197,0.224288431,0.224288431,0.230518665,0.249209368,0.26790007,0.286590773,0.299051241,0.31151171,0.323972178,0.336432646,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.355123349,0.280360539,0.342662881,0.330202412,0.305281475,0.305281475,0.286590773,0.292821007,0.361353583,0.342662881,0.361353583,0.323972178,0.373814052,0.404965223,0.404965223,0.404965223,0.38627452,0.38627452,0.38627452,0.373814052,0.361353583,0.31151171,
Slovak Republic,SVK,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47401247,32.45322245,32.37006237,32.28690229,32.22453222,32.16216216,31.995842,31.76715177,29.97920998,29.31392931,29.37019331,28.96049896,28.91891892,28.64864865,28.62785863,28.73180873,28.73778332,28.94512487,28.93029446,28.95316919,28.31475628,28.26955075,28.07703507,28.01580699,27.93261231,28.03660566,28.05740433,27.99500832,27.57903494,27.87021631,
Slovenia,SVN,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.930486594,9.930486594,9.731876862,9.731876862,9.483614697,8.589870904,8.540218471,8.490566038,8.589870904,8.589870904,8.341608739,8.589870904,8.738828203,8.738828203,8.838133069,8.68917577,9.103950125,9.145826922,9.162521964,9.150699891,9.118571209,9.183714002,9.138033764,9.146783434,9.148048853,9.136909639,9.027432908,8.905762698,8.894340597,8.889871079,8.891857532,
Sweden,SWE,Arable land (% of land area),AG.LND.ARBL.ZS,,8.712629778,8.553057804,8.084161696,7.990873465,7.760107841,7.632450262,7.600535867,7.431144079,7.490062962,7.485153055,7.480243148,7.431144079,7.399229685,7.401684638,7.369770243,7.362405383,7.340310802,7.355040523,7.318216221,7.3034865,7.256842385,7.23229285,7.210198269,7.190558642,7.163554154,7.129184806,7.084995644,7.040806482,6.994162366,6.974522739,6.841955253,6.787946277,6.817405718,6.817405718,6.785491323,6.895964228,6.864049834,6.827225532,6.736392254,6.381160491,6.57632929,6.516673921,6.485005022,6.495070331,6.596705403,6.49457934,6.459964496,6.418966774,6.450881169,6.428541092,6.392944267,6.367658247,6.354941588,6.335572005,6.322422611,6.298828825,6.273123629,6.240912341,6.236495777,6.234040464,6.22421921,6.207032017,
Eswatini,SWZ,Arable land (% of land area),AG.LND.ARBL.ZS,,7.209302326,7.790697674,7.5,7.674418605,8.139534884,8.662790698,8.895348837,8.895348837,8.662790698,8.662790698,8.662790698,9.76744186,9.76744186,9.011627907,9.709302326,9.360465116,8.662790698,10.93023256,10.69767442,10.63953488,7.790697674,7.73255814,7.73255814,9.825581395,8.953488372,8.953488372,9.534883721,10.29069767,11.1627907,10.46511628,10.63953488,10.40697674,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.34883721,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,10.29069767,
Sint Maarten (Dutch part),SXM,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Arable land (% of land area),AG.LND.ARBL.ZS,,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,2.173913043,1.956521739,0.293478261,0.304347826,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,0.326086957,
Syrian Arab Republic,SYR,Arable land (% of land area),AG.LND.ARBL.ZS,,33.4421591,33.73598868,34.28011753,34.87865927,34.50865165,31.95668734,31.97301121,30.34606595,30.6072478,30.7487213,30.72695614,31.07519861,30.19915116,30.91740124,27.88660355,28.62117749,27.65806943,28.01719447,28.45793884,28.45793884,28.70279682,28.77353357,27.65262814,27.77233649,27.41321145,27.27717924,27.09761672,26.18348025,26.10730221,26.58069431,26.13994994,25.93318098,25.96038742,26.18348025,26.1127435,25.78626619,25.96038742,25.62302753,25.57949722,24.71433235,25.22037218,24.99183807,25.19200392,25.91382034,25.46712426,25.43157436,25.78958832,25.58810717,25.4301895,25.52415183,25.3880085,25.4043457,25.3880085,25.38256276,25.4043457,25.4021674,25.42313347,25.38976747,25.36705876,25.38047705,24.66941404,23.75785081,
Turks and Caicos Islands,TCA,Arable land (% of land area),AG.LND.ARBL.ZS,,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,1.052631579,
Chad,TCD,Arable land (% of land area),AG.LND.ARBL.ZS,,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.299206349,2.307142857,2.315814544,2.380082592,2.457909784,2.457909784,2.496029225,2.49364676,2.491264295,2.489675985,2.48729352,2.48570521,2.483322745,2.48570521,2.525412961,2.525412961,2.543678526,2.559561626,2.599269377,2.638182973,2.654066074,2.676302414,2.692185515,2.716010165,2.700127065,2.858958069,2.858958069,2.858958069,2.858958069,2.938373571,2.938373571,3.017789072,3.017789072,3.097204574,3.097204574,3.097204574,3.097204574,3.176620076,3.33545108,3.414866582,3.692820839,3.970775095,4.129606099,4.129606099,4.209021601,4.209021601,4.209021601,4.209021601,4.209021601,4.209021601,4.209021601,
East Asia & Pacific (IDA & IBRD countries),TEA,Arable land (% of land area),AG.LND.ARBL.ZS,,9.686738375,9.69792087,9.708325608,9.728617171,9.732275869,9.727610852,9.715083463,9.704902009,9.688646582,9.690928853,9.627060636,9.662863042,9.667776659,9.76709844,9.711178053,9.75992626,9.822447623,9.855297606,9.873308519,9.890989095,9.961568846,10.306625,10.68023811,11.11813709,11.60093968,11.71523392,11.79179502,11.85006068,11.916914,11.97702756,11.91116395,11.77316886,11.66377892,11.55181987,11.48491304,11.52341281,11.51699444,11.53737844,11.55040084,11.5406167,11.61605816,11.63862247,11.65020418,11.67720965,11.6911567,11.73726858,11.75313522,11.78636114,11.79461335,11.7189222,11.64483187,11.56544337,11.50131251,11.44163553,11.43653137,11.34702769,11.22867673,11.15238073,11.02686456,11.02311228,10.99591654,10.96889099,
Europe & Central Asia (IDA & IBRD countries),TEC,Arable land (% of land area),AG.LND.ARBL.ZS,,37.03826794,37.02303554,37.42946361,37.37130355,37.19405383,37.30137299,37.08396513,37.2556758,37.92451654,37.58040283,37.62956193,37.94113371,37.85181646,37.58455712,37.353994,37.31937492,37.45785126,37.48831606,37.8919746,37.54162945,37.56586281,36.6685361,36.33273096,36.95102784,37.03549841,37.01126505,37.34637781,37.24113578,36.84750225,36.66597381,36.64308824,11.98958538,11.87892721,11.8319739,11.79132956,11.64398252,11.67817005,11.57524892,11.50749188,11.3604511,11.26680127,11.17802886,11.08976726,11.06180914,11.0254189,11.06102964,10.97034973,10.9643978,10.96085404,10.92864438,10.91749702,10.9095186,10.92272187,10.92815881,10.93488972,10.92182253,10.91061258,10.90534784,10.89590821,10.8905808,10.90752822,10.9073564,
Togo,TGO,Arable land (% of land area),AG.LND.ARBL.ZS,,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,33.09431881,34.93289208,35.85217871,35.85217871,35.85217871,35.85217871,35.85217871,36.77146534,36.77146534,36.77146534,37.13918,37.69075198,37.69075198,38.05846663,38.42618128,38.79389594,39.16161059,39.52932524,39.8970399,40.26475455,40.6324692,41.00018386,41.36789851,41.73561316,42.10332782,42.47104247,42.83875712,43.20647178,43.57418643,43.94190108,44.30961574,44.67733039,45.04504505,45.22890237,45.22890237,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,48.72219158,
Thailand,THA,Arable land (% of land area),AG.LND.ARBL.ZS,,20.35663254,20.74810625,21.13957995,21.53105365,21.92252735,22.31400106,22.70547476,23.09694846,23.48842217,24.07563272,24.33204799,25.73939596,27.20742234,28.62455715,29.16479086,29.68153614,30.87357357,31.52929202,31.9344673,32.325941,32.9914463,33.66478107,33.84877371,34.06016951,34.63172111,34.86073323,35.09561745,34.70022901,34.41249584,34.24220478,34.27352268,33.74111844,33.44164106,33.42793948,33.39270684,33.71371528,34.0914874,34.42815479,34.48296111,34.59648848,34.7198027,34.80396954,34.88030692,35.06038482,35.13476482,35.14063693,35.12497798,34.91553955,34.34594531,34.30092584,34.30875531,34.12084793,33.93346004,33.35747421,33.10105894,33.01493472,32.7800505,32.77749907,32.88379103,33.22026209,33.56887001,33.56887001,
Tajikistan,TJK,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.144612746,6.208916833,6.073163761,6.03029437,5.794512718,5.794512718,5.601600457,5.601600457,5.601600457,5.594455559,5.580165762,5.58731066,5.558731066,5.408688197,5.265790226,5.330094313,5.29436982,5.368676765,5.336524721,5.310088597,5.277222063,5.497284939,5.765711239,5.971611788,6.167591325,6.037178471,6.047986166,6.08257079,6.047986166,6.037898984,6.043663088,
Turkmenistan,TKM,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.356307535,2.487353648,2.618399974,2.749446301,2.880492627,3.011538953,3.142585279,3.273631605,3.404677931,3.404677931,3.543071734,3.778871321,3.848731513,4.25701147,4.318482114,3.945518694,3.946015364,3.835751069,3.82031643,3.775085225,3.831393612,3.967335561,3.565492307,3.661757709,3.853469027,3.856271147,3.54886515,3.367310025,3.417104675,3.395399315,3.426893367,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Arable land (% of land area),AG.LND.ARBL.ZS,,4.377872993,4.4250477,4.470166974,4.515035585,4.566772352,4.645229755,4.705188257,4.802821352,4.833126464,4.807659141,4.875488449,4.966378719,5.043243046,5.119570961,5.194228094,5.354690431,5.513213877,5.662813747,5.801068628,5.955909542,6.012192622,6.073945589,6.15469885,6.214652047,6.306349644,6.271100436,6.256170879,6.226541405,6.207540068,6.189736904,6.167070865,6.10981324,6.064893288,6.030240514,6.02096776,6.062800317,6.120952576,6.19542533,6.237093282,6.279520329,6.312292607,6.330702067,6.486456986,6.579485067,6.708328064,6.819707874,6.944155429,6.921445952,6.903955936,7.099816727,7.177754036,7.246604702,7.276904609,7.281149987,7.391905277,7.378198735,7.353919163,7.360037085,7.364210422,7.473046877,7.519954109,7.49903289,
